antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
yogurt,whole milk,0.1395017793594306,0.2555160142348754,0.0560244026436197,0.401603498542274,1.5717351405345266,1.0,0.0203794640030249,1.244131581570951,0.4227324107307714,0.1652669466106778,0.1962264966079302,0.3104316736642926
whole milk,yogurt,0.2555160142348754,0.1395017793594306,0.0560244026436197,0.2192598487863111,1.5717351405345263,1.0,0.0203794640030249,1.1021569971813203,0.4886075378331764,0.1652669466106778,0.0926882444539017,0.3104316736642926
brown bread,tropical fruit,0.0648703609557702,0.1049313675648195,0.0106761565836298,0.164576802507837,1.5684233068455202,1.0,0.0038692208941174,1.0713954737216609,0.3875580546451483,0.0670926517571885,0.0666378339957488,0.1331604942771743
tropical fruit,brown bread,0.1049313675648195,0.0648703609557702,0.0106761565836298,0.1017441860465116,1.56842330684552,1.0,0.0038692208941174,1.0410504719456797,0.4049041722789309,0.0670926517571885,0.03943177881564,0.1331604942771743
chocolate,soda,0.0496187086934417,0.1743772241992882,0.0135231316725978,0.2725409836065574,1.5629391100702577,1.0,0.0048707589822823,1.1349406044809782,0.3789845320479975,0.0642512077294686,0.1188966223855285,0.1750460020073603
soda,chocolate,0.1743772241992882,0.0496187086934417,0.0135231316725978,0.0775510204081632,1.5629391100702577,1.0,0.0048707589822823,1.0302806034075522,0.4362522686025409,0.0642512077294686,0.0293906371792324,0.1750460020073603
pip fruit,whole milk,0.0756481952211489,0.2555160142348754,0.0300965937976614,0.3978494623655914,1.5570431605115762,1.0,0.0107672684706916,1.2363751906456533,0.3870355891035683,0.099966227625802,0.1911840292769176,0.2578184836698629
whole milk,pip fruit,0.2555160142348754,0.0756481952211489,0.0300965937976614,0.1177875049741345,1.5570431605115762,1.0,0.0107672684706916,1.0477654873293878,0.4805436411554957,0.099966227625802,0.0455879563767036,0.2578184836698629
whole milk,onions,0.2555160142348754,0.0310116929334011,0.0120996441281138,0.0473537604456824,1.5269647015845471,1.0,0.0041756599550953,1.017154392505582,0.4635506210132237,0.0440904038532789,0.016865082264773,0.2187588474359559
onions,whole milk,0.0310116929334011,0.2555160142348754,0.0120996441281138,0.3901639344262295,1.5269647015845471,1.0,0.0041756599550953,1.220793632571844,0.3561508548855008,0.0440904038532789,0.1808607341002413,0.2187588474359559
fruit/vegetable juice,root vegetables,0.0722928317234367,0.1089984748347737,0.011997966446365,0.1659634317862166,1.52262159665806,1.0,0.0041181580470234,1.0683003109485258,0.3699852874519799,0.0708708708708708,0.0639336245141436,0.1380190293259441
root vegetables,fruit/vegetable juice,0.1089984748347737,0.0722928317234367,0.011997966446365,0.1100746268656716,1.52262159665806,1.0,0.0041181580470234,1.0424550150864529,0.3852271782165771,0.0708708708708708,0.0407259924620649,0.1380190293259441
whole milk,hygiene articles,0.2555160142348754,0.0329435688866293,0.0128113879003558,0.0501392757660167,1.5219746208604146,1.0,0.0043937784837722,1.018103398151613,0.460666484567058,0.0464773146440427,0.0177814927093654,0.2195140823274528
hygiene articles,whole milk,0.0329435688866293,0.2555160142348754,0.0128113879003558,0.3888888888888888,1.5219746208604144,1.0,0.0043937784837722,1.2182465221611127,0.3546419934812321,0.0464773146440427,0.1791480773316336,0.2195140823274528
whole milk,brown bread,0.2555160142348754,0.0648703609557702,0.0252160650737163,0.0986868284918424,1.5212930379581036,1.0,0.0086406490003202,1.0375191094561365,0.4602710787639548,0.0854288666896314,0.0361623310011166,0.243700781017081
brown bread,whole milk,0.0648703609557702,0.2555160142348754,0.0252160650737163,0.3887147335423197,1.5212930379581036,1.0,0.0086406490003202,1.2178994433798704,0.3664352330879283,0.0854288666896314,0.1789141497389667,0.243700781017081
sausage,pip fruit,0.093950177935943,0.0756481952211489,0.0107778342653787,0.1147186147186147,1.5164752362333007,1.0,0.0036706728638188,1.04413333449347,0.3758911500096339,0.0678617157490396,0.0422679106542267,0.1285958664990923
pip fruit,sausage,0.0756481952211489,0.093950177935943,0.0107778342653787,0.1424731182795698,1.5164752362333007,1.0,0.0036706728638188,1.0565847454790882,0.3684485796651466,0.0678617157490396,0.0535543842755661,0.1285958664990923
other vegetables,whole milk,0.1934926283680732,0.2555160142348754,0.0748347737671581,0.3867577509196006,1.5136340948246207,1.0,0.025394308582718,1.2140128748166512,0.4207504618057839,0.1999999999999999,0.1762855067323507,0.3398173951573729
whole milk,other vegetables,0.2555160142348754,0.1934926283680732,0.0748347737671581,0.2928770393951452,1.5136340948246203,1.0,0.025394308582718,1.140547566072612,0.4558034229778036,0.1999999999999999,0.123228149577818,0.3398173951573729
rolls/buns,"whole milk, yogurt",0.1839349262836807,0.0560244026436197,0.0155566853075749,0.0845771144278606,1.5096477684174407,1.0,0.0052518409372335,1.0311907340686544,0.413684935723604,0.0693248753964657,0.0302472986210695,0.1811270327130229
"whole milk, yogurt",rolls/buns,0.0560244026436197,0.1839349262836807,0.0155566853075749,0.2776769509981851,1.5096477684174407,1.0,0.0052518409372335,1.1297785317027436,0.357629824872646,0.0693248753964657,0.1148707716256105,0.1811270327130229
whole milk,pork,0.2555160142348754,0.0576512455516014,0.0221657346212506,0.0867489056904098,1.5047186727780972,1.0,0.0074349181422293,1.03186162088402,0.450545547038083,0.0761705101327743,0.0308778039992642,0.2356143117517305
pork,whole milk,0.0576512455516014,0.2555160142348754,0.0221657346212506,0.3844797178130512,1.504718672778097,1.0,0.0074349181422293,1.2095198278762913,0.3559445938080323,0.0761705101327743,0.1732256247871289,0.2356143117517305
fruit/vegetable juice,other vegetables,0.0722928317234367,0.1934926283680732,0.0210472801220132,0.2911392405063291,1.5046528798632406,1.0,0.0070591500996746,1.1377514706950396,0.3615309837409222,0.0859991690901537,0.1210734279349151,0.1999574289762334
other vegetables,fruit/vegetable juice,0.1934926283680732,0.0722928317234367,0.0210472801220132,0.1087756174461376,1.5046528798632406,1.0,0.0070591500996746,1.0409355785556014,0.4158609046460129,0.0859991690901537,0.0393257559823283,0.1999574289762334
bottled water,soda,0.1105236400610066,0.1743772241992882,0.0289781392984239,0.2621895124195032,1.5035765916302124,1.0,0.0097053337361844,1.1190174031114386,0.3765351879928446,0.1132300357568534,0.1063588490943121,0.2141851352184979
soda,bottled water,0.1743772241992882,0.1105236400610066,0.0289781392984239,0.1661807580174927,1.5035765916302124,1.0,0.0097053337361844,1.0667496204862754,0.4056563823351483,0.1132300357568534,0.06257290296091,0.2141851352184979
